index,Year,Month,Region,County,Beneficiaries, Benefit Amounts (Dollars) 
576,2018,2,Capital,Albany,2200,2320000
577,2018,2,Western New York,Allegany,600,610000
578,2018,2,New York City,Bronx,15800,14560000
579,2018,2,Southern Tier,Broome,2100,2320000
580,2018,2,Western New York,Cattaraugus,1300,1300000
581,2018,2,Central New York,Cayuga,1000,1010000
582,2018,2,Western New York,Chautauqua,1600,1490000
583,2018,2,Southern Tier,Chemung,800,730000
584,2018,2,Southern Tier,Chenango,700,810000
585,2018,2,North Country,Clinton,900,940000
586,2018,2,Capital,Columbia,500,590000
587,2018,2,Central New York,Cortland,800,930000
588,2018,2,Southern Tier,Delaware,500,540000
589,2018,2,Hudson Valley,Dutchess,2000,2270000
590,2018,2,Western New York,Erie,11000,10750000
591,2018,2,North Country,Essex,500,480000
592,2018,2,North Country,Franklin,600,630000
593,2018,2,Mohawk Valley,Fulton,700,750000
594,2018,2,Finger Lakes,Genesee,900,920000
595,2018,2,Capital,Greene,600,570000
596,2018,2,North Country,Hamilton,100,130000
597,2018,2,Mohawk Valley,Herkimer,1000,1010000
598,2018,2,North Country,Jefferson,1800,1710000
599,2018,2,New York City,Kings,21800,21570000
600,2018,2,North Country,Lewis,500,620000
601,2018,2,Finger Lakes,Livingston,900,890000
602,2018,2,Central New York,Madison,1000,1070000
603,2018,2,Finger Lakes,Monroe,7500,7190000
604,2018,2,Mohawk Valley,Montgomery,1000,1050000
605,2018,2,Long Island,Nassau,11000,11500000
606,2018,2,New York City,New York,13300,14430000
607,2018,2,Western New York,Niagara,3700,3420000
608,2018,2,Mohawk Valley,Oneida,2400,2370000
609,2018,2,Central New York,Onondaga,4300,4320000
610,2018,2,Finger Lakes,Ontario,1300,1410000
611,2018,2,Hudson Valley,Orange,2800,3080000
612,2018,2,Finger Lakes,Orleans,600,580000
613,2018,2,Central New York,Oswego,1900,1980000
614,2018,2,Mohawk Valley,Otsego,800,810000
615,2018,2,Out-of-State Resident,Out-of-State,15100,18870000
616,2018,2,Hudson Valley,Putnam,800,900000
617,2018,2,New York City,Queens,17300,17640000
618,2018,2,Capital,Rensselaer,1700,1820000
619,2018,2,New York City,Richmond,3700,3600000
620,2018,2,Hudson Valley,Rockland,2100,2060000
621,2018,2,Capital,Saratoga,2100,2340000
622,2018,2,Capital,Schenectady,1700,1770000
623,2018,2,Mohawk Valley,Schoharie,600,590000
624,2018,2,Southern Tier,Schuyler,300,350000
625,2018,2,Finger Lakes,Seneca,400,390000
626,2018,2,Southern Tier,Steuben,1400,1390000
627,2018,2,North Country,St. Lawrence,1400,1360000
628,2018,2,Long Island,Suffolk,17100,18020000
629,2018,2,Hudson Valley,Sullivan,800,790000
630,2018,2,Southern Tier,Tioga,600,640000
631,2018,2,Southern Tier,Tompkins,600,610000
632,2018,2,Hudson Valley,Ulster,1600,1730000
633,2018,2,Unknown Geography,Unknown,100,140000
634,2018,2,Capital,Warren,1100,1090000
635,2018,2,Capital,Washington,800,810000
636,2018,2,Finger Lakes,Wayne,1200,1280000
637,2018,2,Hudson Valley,Westchester,7200,7720000
638,2018,2,Finger Lakes,Wyoming,800,830000
639,2018,2,Finger Lakes,Yates,300,280000
640,2018,1,Capital,Albany,2500,2810000
641,2018,1,Western New York,Allegany,700,770000
642,2018,1,New York City,Bronx,17200,17780000
643,2018,1,Southern Tier,Broome,2400,2770000
644,2018,1,Western New York,Cattaraugus,1400,1620000
645,2018,1,Central New York,Cayuga,1100,1210000
646,2018,1,Western New York,Chautauqua,1700,1780000
647,2018,1,Southern Tier,Chemung,800,880000
648,2018,1,Southern Tier,Chenango,800,990000
649,2018,1,North Country,Clinton,1000,1160000
650,2018,1,Capital,Columbia,600,680000
651,2018,1,Central New York,Cortland,900,1170000
652,2018,1,Southern Tier,Delaware,600,670000
653,2018,1,Hudson Valley,Dutchess,2400,2780000
654,2018,1,Western New York,Erie,12100,13130000
655,2018,1,North Country,Essex,500,550000
656,2018,1,North Country,Franklin,700,760000
657,2018,1,Mohawk Valley,Fulton,700,870000
658,2018,1,Finger Lakes,Genesee,1000,1150000
659,2018,1,Capital,Greene,600,690000
660,2018,1,North Country,Hamilton,100,150000
661,2018,1,Mohawk Valley,Herkimer,1500,1460000
662,2018,1,North Country,Jefferson,1800,2020000
663,2018,1,New York City,Kings,24300,26430000
664,2018,1,North Country,Lewis,600,740000
665,2018,1,Finger Lakes,Livingston,1000,1130000
666,2018,1,Central New York,Madison,1100,1330000
667,2018,1,Finger Lakes,Monroe,8100,8600000
668,2018,1,Mohawk Valley,Montgomery,1100,1260000
669,2018,1,Long Island,Nassau,12300,14180000
670,2018,1,New York City,New York,14700,17660000
671,2018,1,Western New York,Niagara,4100,4280000
672,2018,1,Mohawk Valley,Oneida,2700,2920000
673,2018,1,Central New York,Onondaga,4600,5190000
674,2018,1,Finger Lakes,Ontario,1400,1620000
675,2018,1,Hudson Valley,Orange,3600,3810000
676,2018,1,Finger Lakes,Orleans,700,740000
677,2018,1,Central New York,Oswego,2200,2500000
678,2018,1,Mohawk Valley,Otsego,900,1040000
679,2018,1,Out-of-State Resident,Out-of-State,16800,23210000
680,2018,1,Hudson Valley,Putnam,900,1110000
681,2018,1,New York City,Queens,19400,22050000
682,2018,1,Capital,Rensselaer,1900,2200000
683,2018,1,New York City,Richmond,4400,4610000
684,2018,1,Hudson Valley,Rockland,2400,2590000
685,2018,1,Capital,Saratoga,2200,2660000
686,2018,1,Capital,Schenectady,1800,1990000
687,2018,1,Mohawk Valley,Schoharie,600,730000
688,2018,1,Southern Tier,Schuyler,300,410000
689,2018,1,Finger Lakes,Seneca,400,490000
690,2018,1,Southern Tier,Steuben,1400,1640000
691,2018,1,North Country,St. Lawrence,1600,1780000
692,2018,1,Long Island,Suffolk,19100,21870000
693,2018,1,Hudson Valley,Sullivan,900,990000
694,2018,1,Southern Tier,Tioga,600,790000
695,2018,1,Southern Tier,Tompkins,700,750000
696,2018,1,Hudson Valley,Ulster,2000,2210000
697,2018,1,Unknown Geography,Unknown,100,190000
698,2018,1,Capital,Warren,1200,1300000
699,2018,1,Capital,Washington,800,920000
700,2018,1,Finger Lakes,Wayne,1300,1550000
701,2018,1,Hudson Valley,Westchester,8000,9450000
702,2018,1,Finger Lakes,Wyoming,900,1030000
703,2018,1,Finger Lakes,Yates,300,340000
704,2017,12,Capital,Albany,1900,1800000
705,2017,12,Western New York,Allegany,500,450000
706,2017,12,New York City,Bronx,13400,12970000
707,2017,12,Southern Tier,Broome,1800,1660000
708,2017,12,Western New York,Cattaraugus,1100,1010000
709,2017,12,Central New York,Cayuga,700,670000
710,2017,12,Western New York,Chautauqua,1400,1190000
711,2017,12,Southern Tier,Chemung,600,570000
712,2017,12,Southern Tier,Chenango,600,620000
713,2017,12,North Country,Clinton,800,650000
714,2017,12,Capital,Columbia,400,390000
715,2017,12,Central New York,Cortland,700,730000
716,2017,12,Southern Tier,Delaware,400,350000
717,2017,12,Hudson Valley,Dutchess,1700,1730000
718,2017,12,Western New York,Erie,9200,8680000
719,2017,12,North Country,Essex,400,340000
720,2017,12,North Country,Franklin,500,470000
721,2017,12,Mohawk Valley,Fulton,500,490000
722,2017,12,Finger Lakes,Genesee,800,690000
723,2017,12,Capital,Greene,500,420000
724,2017,12,North Country,Hamilton,100,120000
725,2017,12,Mohawk Valley,Herkimer,800,760000
726,2017,12,North Country,Jefferson,1400,1280000
727,2017,12,New York City,Kings,18700,19350000
728,2017,12,North Country,Lewis,400,410000
729,2017,12,Finger Lakes,Livingston,700,670000
730,2017,12,Central New York,Madison,800,780000
731,2017,12,Finger Lakes,Monroe,6200,5940000
732,2017,12,Mohawk Valley,Montgomery,700,650000
733,2017,12,Long Island,Nassau,8400,9170000
734,2017,12,New York City,New York,12400,13460000
735,2017,12,Western New York,Niagara,3200,2720000
736,2017,12,Mohawk Valley,Oneida,2100,1830000
737,2017,12,Central New York,Onondaga,3600,3390000
738,2017,12,Finger Lakes,Ontario,1100,1020000
739,2017,12,Hudson Valley,Orange,2300,2320000
740,2017,12,Finger Lakes,Orleans,500,460000
741,2017,12,Central New York,Oswego,1600,1520000
742,2017,12,Mohawk Valley,Otsego,700,590000
743,2017,12,Out-of-State Resident,Out-of-State,14200,17100000
744,2017,12,Hudson Valley,Putnam,600,680000
745,2017,12,New York City,Queens,14700,15590000
746,2017,12,Capital,Rensselaer,1300,1290000
747,2017,12,New York City,Richmond,3000,3050000
748,2017,12,Hudson Valley,Rockland,1600,1700000
749,2017,12,Capital,Saratoga,1700,1700000
750,2017,12,Capital,Schenectady,1300,1250000
751,2017,12,Mohawk Valley,Schoharie,400,330000
752,2017,12,Southern Tier,Schuyler,300,270000
753,2017,12,Finger Lakes,Seneca,300,290000
754,2017,12,Southern Tier,Steuben,1100,1040000
755,2017,12,North Country,St. Lawrence,1200,1030000
756,2017,12,Long Island,Suffolk,12100,12980000
757,2017,12,Hudson Valley,Sullivan,700,640000
758,2017,12,Southern Tier,Tioga,500,450000
759,2017,12,Southern Tier,Tompkins,500,480000
760,2017,12,Hudson Valley,Ulster,1300,1250000
761,2017,12,Unknown Geography,Unknown,100,110000
762,2017,12,Capital,Warren,900,860000
763,2017,12,Capital,Washington,600,520000
764,2017,12,Finger Lakes,Wayne,1000,970000
765,2017,12,Hudson Valley,Westchester,5900,6320000
766,2017,12,Finger Lakes,Wyoming,700,600000
767,2017,12,Finger Lakes,Yates,200,220000
768,2017,11,Capital,Albany,1600,1560000
769,2017,11,Western New York,Allegany,400,350000
770,2017,11,New York City,Bronx,13100,13080000
771,2017,11,Southern Tier,Broome,1400,1170000
772,2017,11,Western New York,Cattaraugus,900,720000
773,2017,11,Central New York,Cayuga,600,540000
774,2017,11,Western New York,Chautauqua,1200,950000
775,2017,11,Southern Tier,Chemung,600,470000
776,2017,11,Southern Tier,Chenango,600,480000
777,2017,11,North Country,Clinton,600,450000
778,2017,11,Capital,Columbia,300,270000
779,2017,11,Central New York,Cortland,500,510000
780,2017,11,Southern Tier,Delaware,300,220000
781,2017,11,Hudson Valley,Dutchess,1500,1600000
782,2017,11,Western New York,Erie,7800,7040000
783,2017,11,North Country,Essex,300,240000
784,2017,11,North Country,Franklin,400,370000
785,2017,11,Mohawk Valley,Fulton,400,390000
786,2017,11,Finger Lakes,Genesee,600,550000
787,2017,11,Capital,Greene,400,340000
788,2017,11,North Country,Hamilton,100,100000
789,2017,11,Mohawk Valley,Herkimer,1000,630000
790,2017,11,North Country,Jefferson,1200,980000
791,2017,11,New York City,Kings,18600,19770000
792,2017,11,North Country,Lewis,300,270000
793,2017,11,Finger Lakes,Livingston,600,460000
794,2017,11,Central New York,Madison,600,490000
795,2017,11,Finger Lakes,Monroe,5800,5210000
796,2017,11,Mohawk Valley,Montgomery,600,480000
797,2017,11,Long Island,Nassau,7900,8770000
798,2017,11,New York City,New York,12500,14080000
799,2017,11,Western New York,Niagara,2500,1990000
800,2017,11,Mohawk Valley,Oneida,1900,1510000
801,2017,11,Central New York,Onondaga,3100,2770000
802,2017,11,Finger Lakes,Ontario,800,740000
803,2017,11,Hudson Valley,Orange,2200,2110000
804,2017,11,Finger Lakes,Orleans,400,340000
805,2017,11,Central New York,Oswego,1400,1190000
806,2017,11,Mohawk Valley,Otsego,500,390000
807,2017,11,Out-of-State Resident,Out-of-State,13400,16770000
808,2017,11,Hudson Valley,Putnam,500,620000
809,2017,11,New York City,Queens,14700,16100000
810,2017,11,Capital,Rensselaer,1000,1010000
811,2017,11,New York City,Richmond,2900,3130000
812,2017,11,Hudson Valley,Rockland,1600,1600000
813,2017,11,Capital,Saratoga,1300,1360000
814,2017,11,Capital,Schenectady,1100,1040000
815,2017,11,Mohawk Valley,Schoharie,200,200000
816,2017,11,Southern Tier,Schuyler,200,210000
817,2017,11,Finger Lakes,Seneca,200,210000
818,2017,11,Southern Tier,Steuben,900,870000
819,2017,11,North Country,St. Lawrence,1000,740000
820,2017,11,Long Island,Suffolk,10800,11520000
821,2017,11,Hudson Valley,Sullivan,600,500000
822,2017,11,Southern Tier,Tioga,400,330000
823,2017,11,Southern Tier,Tompkins,400,410000
824,2017,11,Hudson Valley,Ulster,1200,1100000
825,2017,11,Unknown Geography,Unknown,100,140000
826,2017,11,Capital,Warren,800,620000
827,2017,11,Capital,Washington,400,370000
828,2017,11,Finger Lakes,Wayne,800,710000
829,2017,11,Hudson Valley,Westchester,5400,6030000
830,2017,11,Finger Lakes,Wyoming,500,430000
831,2017,11,Finger Lakes,Yates,200,140000
832,2017,10,Capital,Albany,1400,1620000
833,2017,10,Western New York,Allegany,200,230000
834,2017,10,New York City,Bronx,12900,14560000
835,2017,10,Southern Tier,Broome,1000,980000
836,2017,10,Western New York,Cattaraugus,600,550000
837,2017,10,Central New York,Cayuga,400,440000
838,2017,10,Western New York,Chautauqua,800,670000
839,2017,10,Southern Tier,Chemung,400,440000
840,2017,10,Southern Tier,Chenango,300,330000
841,2017,10,North Country,Clinton,400,420000
842,2017,10,Capital,Columbia,200,250000
843,2017,10,Central New York,Cortland,300,300000
844,2017,10,Southern Tier,Delaware,200,190000
845,2017,10,Hudson Valley,Dutchess,1400,1690000
846,2017,10,Western New York,Erie,6200,6570000
847,2017,10,North Country,Essex,200,140000
848,2017,10,North Country,Franklin,300,270000
849,2017,10,Mohawk Valley,Fulton,300,340000
850,2017,10,Finger Lakes,Genesee,400,430000
851,2017,10,Capital,Greene,300,290000
852,2017,10,North Country,Hamilton,100,50000
853,2017,10,Mohawk Valley,Herkimer,500,430000
854,2017,10,North Country,Jefferson,800,760000
855,2017,10,New York City,Kings,19400,23050000
856,2017,10,North Country,Lewis,200,170000
857,2017,10,Finger Lakes,Livingston,400,420000
858,2017,10,Central New York,Madison,400,370000
859,2017,10,Finger Lakes,Monroe,4700,5300000
860,2017,10,Mohawk Valley,Montgomery,400,420000
861,2017,10,Long Island,Nassau,7700,9830000
862,2017,10,New York City,New York,13000,16140000
863,2017,10,Western New York,Niagara,1700,1700000
864,2017,10,Mohawk Valley,Oneida,1400,1320000
865,2017,10,Central New York,Onondaga,2500,2780000
866,2017,10,Finger Lakes,Ontario,600,620000
867,2017,10,Hudson Valley,Orange,1900,2350000
868,2017,10,Finger Lakes,Orleans,300,260000
869,2017,10,Central New York,Oswego,1000,1090000
870,2017,10,Mohawk Valley,Otsego,300,250000
871,2017,10,Out-of-State Resident,Out-of-State,13000,18120000
872,2017,10,Hudson Valley,Putnam,500,640000
873,2017,10,New York City,Queens,15100,18720000
874,2017,10,Capital,Rensselaer,800,970000
875,2017,10,New York City,Richmond,3100,3720000
876,2017,10,Hudson Valley,Rockland,1400,1760000
877,2017,10,Capital,Saratoga,1100,1300000
878,2017,10,Capital,Schenectady,900,1080000
879,2017,10,Mohawk Valley,Schoharie,200,150000
880,2017,10,Southern Tier,Schuyler,100,140000
881,2017,10,Finger Lakes,Seneca,200,160000
882,2017,10,Southern Tier,Steuben,700,760000
883,2017,10,North Country,St. Lawrence,700,600000
884,2017,10,Long Island,Suffolk,9200,11190000
885,2017,10,Hudson Valley,Sullivan,400,460000
886,2017,10,Southern Tier,Tioga,200,260000
887,2017,10,Southern Tier,Tompkins,300,360000
888,2017,10,Hudson Valley,Ulster,900,1060000
889,2017,10,Unknown Geography,Unknown,100,150000
890,2017,10,Capital,Warren,400,390000
891,2017,10,Capital,Washington,300,310000
892,2017,10,Finger Lakes,Wayne,500,620000
893,2017,10,Hudson Valley,Westchester,5200,6610000
894,2017,10,Finger Lakes,Wyoming,300,260000
895,2017,10,Finger Lakes,Yates,100,100000
896,2017,9,Capital,Albany,1600,1490000
897,2017,9,Western New York,Allegany,200,210000
898,2017,9,New York City,Bronx,16000,13740000
899,2017,9,Southern Tier,Broome,1000,840000
900,2017,9,Western New York,Cattaraugus,600,440000
901,2017,9,Central New York,Cayuga,500,380000
902,2017,9,Western New York,Chautauqua,800,540000
903,2017,9,Southern Tier,Chemung,400,390000
904,2017,9,Southern Tier,Chenango,300,240000
905,2017,9,North Country,Clinton,400,350000
906,2017,9,Capital,Columbia,200,210000
907,2017,9,Central New York,Cortland,200,190000
908,2017,9,Southern Tier,Delaware,200,160000
909,2017,9,Hudson Valley,Dutchess,1500,1510000
910,2017,9,Western New York,Erie,7500,6110000
911,2017,9,North Country,Essex,100,90000
912,2017,9,North Country,Franklin,300,220000
913,2017,9,Mohawk Valley,Fulton,300,280000
914,2017,9,Finger Lakes,Genesee,400,310000
915,2017,9,Capital,Greene,300,240000
916,2017,9,North Country,Hamilton,0,20000
917,2017,9,Mohawk Valley,Herkimer,400,310000
918,2017,9,North Country,Jefferson,600,550000
919,2017,9,New York City,Kings,23400,21740000
920,2017,9,North Country,Lewis,100,130000
921,2017,9,Finger Lakes,Livingston,400,290000
922,2017,9,Central New York,Madison,300,310000
923,2017,9,Finger Lakes,Monroe,5600,4900000
924,2017,9,Mohawk Valley,Montgomery,400,370000
925,2017,9,Long Island,Nassau,9700,9350000
926,2017,9,New York City,New York,14100,14470000
927,2017,9,Western New York,Niagara,2300,1640000
928,2017,9,Mohawk Valley,Oneida,1300,1110000
929,2017,9,Central New York,Onondaga,2700,2490000
930,2017,9,Finger Lakes,Ontario,500,500000
931,2017,9,Hudson Valley,Orange,2500,2090000
932,2017,9,Finger Lakes,Orleans,300,240000
933,2017,9,Central New York,Oswego,1000,940000
934,2017,9,Mohawk Valley,Otsego,200,190000
935,2017,9,Out-of-State Resident,Out-of-State,13000,15920000
936,2017,9,Hudson Valley,Putnam,600,620000
937,2017,9,New York City,Queens,17400,17020000
938,2017,9,Capital,Rensselaer,1000,840000
939,2017,9,New York City,Richmond,4100,3640000
940,2017,9,Hudson Valley,Rockland,1900,1670000
941,2017,9,Capital,Saratoga,1100,1120000
942,2017,9,Capital,Schenectady,1100,950000
943,2017,9,Mohawk Valley,Schoharie,100,130000
944,2017,9,Southern Tier,Schuyler,100,80000
945,2017,9,Finger Lakes,Seneca,200,130000
946,2017,9,Southern Tier,Steuben,600,590000
947,2017,9,North Country,St. Lawrence,600,460000
948,2017,9,Long Island,Suffolk,12400,10510000
949,2017,9,Hudson Valley,Sullivan,500,390000
950,2017,9,Southern Tier,Tioga,200,220000
951,2017,9,Southern Tier,Tompkins,300,280000
952,2017,9,Hudson Valley,Ulster,1200,960000
953,2017,9,Unknown Geography,Unknown,100,160000
954,2017,9,Capital,Warren,400,310000
955,2017,9,Capital,Washington,300,300000
956,2017,9,Finger Lakes,Wayne,600,470000
957,2017,9,Hudson Valley,Westchester,6800,6290000
958,2017,9,Finger Lakes,Wyoming,200,190000
959,2017,9,Finger Lakes,Yates,100,80000
960,2017,8,Capital,Albany,1900,1930000
961,2017,8,Western New York,Allegany,300,310000
962,2017,8,New York City,Bronx,16200,16690000
963,2017,8,Southern Tier,Broome,1300,1150000
964,2017,8,Western New York,Cattaraugus,600,540000
965,2017,8,Central New York,Cayuga,600,510000
966,2017,8,Western New York,Chautauqua,900,700000
967,2017,8,Southern Tier,Chemung,500,450000
968,2017,8,Southern Tier,Chenango,400,340000
969,2017,8,North Country,Clinton,600,540000
970,2017,8,Capital,Columbia,300,270000
971,2017,8,Central New York,Cortland,300,280000
972,2017,8,Southern Tier,Delaware,300,260000
973,2017,8,Hudson Valley,Dutchess,1600,1810000
974,2017,8,Western New York,Erie,8200,8000000
975,2017,8,North Country,Essex,100,150000
976,2017,8,North Country,Franklin,300,290000
977,2017,8,Mohawk Valley,Fulton,300,330000
978,2017,8,Finger Lakes,Genesee,400,350000
979,2017,8,Capital,Greene,300,330000
980,2017,8,North Country,Hamilton,0,20000
981,2017,8,Mohawk Valley,Herkimer,400,380000
982,2017,8,North Country,Jefferson,700,720000
983,2017,8,New York City,Kings,23800,26320000
984,2017,8,North Country,Lewis,200,160000
985,2017,8,Finger Lakes,Livingston,500,400000
986,2017,8,Central New York,Madison,400,400000
987,2017,8,Finger Lakes,Monroe,6100,6270000
988,2017,8,Mohawk Valley,Montgomery,500,440000
989,2017,8,Long Island,Nassau,10200,12020000
990,2017,8,New York City,New York,14400,16980000
991,2017,8,Western New York,Niagara,2500,2130000
